user,date,anomaly_score,severity,flagged_features,personal_deviation,peer_deviation,temporal_deviation,combined_deviation,per_feature_json
BHW0458,2010-08-23T00:00:00,0.7487270187609502,HIGH,external_recipient_ratio;after_hours_email_count;extraversion;neuroticism,0.8801846704235935,0.5987595156337653,0.738435631314867,0.7885660258598275,"[{""feature"": ""external_recipient_ratio"", ""value"": 1.0, ""personal_z"": 1.0981267472114395, ""peer_z"": 1.632759345001422, ""temporal_pct"": 100.0, ""p_norm"": 0.675262534567801, ""r_norm"": 0.7481003306254957, ""t_norm"": 1.0}, {""feature"": ""after_hours_email_count"", ""value"": ""1"", ""personal_z"": 10.55935604097144, ""peer_z"": 0.6574867789084319, ""temporal_pct"": 95.0580795930992, ""p_norm"": 0.9991242648149019, ""r_norm"": 0.6078597248933879, ""t_norm"": 0.950580795930992}, {""feature"": ""extraversion"", ""value"": -0.1092505157348753, ""personal_z"": 5.0, ""peer_z"": 0.22050363889233485, ""temporal_pct"": 50.05842325933054, ""p_norm"": 0.9655548043337889, ""r_norm"": 0.536684568345982, ""t_norm"": 0.5005842325933054}, {""feature"": ""neuroticism"", ""value"": -0.1231144511570862, ""personal_z"": 3.0, ""peer_z"": 0.01436074171011881, ""temporal_pct"": 50.25774967351708, ""p_norm"": 0.8807970779778823, ""r_norm"": 0.5023934386701953, ""t_norm"": 0.5025774967351708}]"
BHW0458,2010-09-15T00:00:00,0.7582451640628495,HIGH,external_recipient_ratio;avg_email_size_kb;extraversion;neuroticism,0.8572215156878228,0.6940864887013652,0.7506486144722785,0.8004518237588767,"[{""feature"": ""external_recipient_ratio"", ""value"": 1.0, ""personal_z"": 1.0981267472114395, ""peer_z"": 1.632759345001422, ""temporal_pct"": 100.0, ""p_norm"": 0.675262534567801, ""r_norm"": 0.7481003306254957, ""t_norm"": 1.0}, {""feature"": ""avg_email_size_kb"", ""value"": 65.572265625, ""personal_z"": 3.421151413504465, ""peer_z"": 6.771485610149426, ""temporal_pct"": 99.90625068131772, ""p_norm"": 0.9072716458718189, ""r_norm"": 0.9891676171637876, ""t_norm"": 0.9990625068131771}, {""feature"": ""extraversion"", ""value"": -0.1092505157348753, ""personal_z"": 5.0, ""peer_z"": 0.22050363889233485, ""temporal_pct"": 50.12754267774216, ""p_norm"": 0.9655548043337889, ""r_norm"": 0.536684568345982, ""t_norm"": 0.5012754267774217}, {""feature"": ""neuroticism"", ""value"": -0.1231144511570862, ""personal_z"": 3.0, ""peer_z"": 0.01436074171011881, ""temporal_pct"": 50.22565242985153, ""p_norm"": 0.8807970779778823, ""r_norm"": 0.5023934386701953, ""t_norm"": 0.5022565242985153}]"
BHW0458,2010-10-08T00:00:00,0.7232749428035288,HIGH,avg_email_size_kb;extraversion;neuroticism,0.8847316065288862,0.6623602516062564,0.6663715407841267,0.7963847579365148,"[{""feature"": ""avg_email_size_kb"", ""value"": 52.61328125, ""personal_z"": 2.1540818736295684, ""peer_z"": 4.354749788923617, ""temporal_pct"": 99.58682376444415, ""p_norm"": 0.8078429372749873, ""r_norm"": 0.948002747802592, ""t_norm"": 0.9958682376444414}, {""feature"": ""extraversion"", ""value"": -0.1092505157348753, ""personal_z"": 5.0, ""peer_z"": 0.22050363889233485, ""temporal_pct"": 50.08513246611728, ""p_norm"": 0.9655548043337889, ""r_norm"": 0.536684568345982, ""t_norm"": 0.5008513246611728}, {""feature"": ""neuroticism"", ""value"": -0.1231144511570862, ""personal_z"": 3.0, ""peer_z"": 0.01436074171011881, ""temporal_pct"": 50.23950600467661, ""p_norm"": 0.8807970779778823, ""r_norm"": 0.5023934386701953, ""t_norm"": 0.5023950600467662}]"
BHW0458,2010-11-16T00:00:00,0.7531935950355348,HIGH,external_recipient_ratio;avg_email_size_kb;extraversion;neuroticism,0.8479208762141385,0.6912762459436023,0.7504636700850971,0.7941411377271481,"[{""feature"": ""external_recipient_ratio"", ""value"": 1.0, ""personal_z"": 1.0981267472114395, ""peer_z"": 1.632759345001422, ""temporal_pct"": 100.0, ""p_norm"": 0.675262534567801, ""r_norm"": 0.7481003306254957, ""t_norm"": 1.0}, {""feature"": ""avg_email_size_kb"", ""value"": 59.7548828125, ""personal_z"": 2.8523546351295774, ""peer_z"": 5.686595234336153, ""temporal_pct"": 99.82980580405848, ""p_norm"": 0.8700690879770816, ""r_norm"": 0.9779266461327357, ""t_norm"": 0.9982980580405848}, {""feature"": ""extraversion"", ""value"": -0.1092505157348753, ""personal_z"": 5.0, ""peer_z"": 0.22050363889233485, ""temporal_pct"": 50.09382500545494, ""p_norm"": 0.9655548043337889, ""r_norm"": 0.536684568345982, ""t_norm"": 0.5009382500545494}, {""feature"": ""neuroticism"", ""value"": -0.1231144511570862, ""personal_z"": 3.0, ""peer_z"": 0.01436074171011881, ""temporal_pct"": 50.26183722452542, ""p_norm"": 0.8807970779778823, ""r_norm"": 0.5023934386701953, ""t_norm"": 0.5026183722452542}]"
BHW0458,2011-02-11T00:00:00,0.742911219285879,HIGH,external_recipient_ratio;avg_email_size_kb;extraversion;neuroticism,0.8303468170192068,0.682538335281308,0.749625417149084,0.7812864866042136,"[{""feature"": ""external_recipient_ratio"", ""value"": 1.0, ""personal_z"": 1.0981267472114395, ""peer_z"": 1.632759345001422, ""temporal_pct"": 100.0, ""p_norm"": 0.675262534567801, ""r_norm"": 0.7481003306254957, ""t_norm"": 1.0}, {""feature"": ""avg_email_size_kb"", ""value"": 51.828125, ""personal_z"": 2.077312927882815, ""peer_z"": 4.208325101639099, ""temporal_pct"": 99.5255283888397, ""p_norm"": 0.799772851197355, ""r_norm"": 0.9429750034835588, ""t_norm"": 0.995255283888397}, {""feature"": ""extraversion"", ""value"": -0.1092505157348753, ""personal_z"": 5.0, ""peer_z"": 0.22050363889233485, ""temporal_pct"": 50.08513246611728, ""p_norm"": 0.9655548043337889, ""r_norm"": 0.536684568345982, ""t_norm"": 0.5008513246611728}, {""feature"": ""neuroticism"", ""value"": -0.1231144511570862, ""personal_z"": 3.0, ""peer_z"": 0.01436074171011881, ""temporal_pct"": 50.23950600467661, ""p_norm"": 0.8807970779778823, ""r_norm"": 0.5023934386701953, ""t_norm"": 0.5023950600467662}]"
BHW0458,2011-02-24T00:00:00,0.699006775616094,MEDIUM,after_hours_email_count;extraversion;neuroticism,0.9484920490421911,0.5489792439698551,0.6514794390583771,0.804061956276535,"[{""feature"": ""after_hours_email_count"", ""value"": ""1"", ""personal_z"": 10.55935604097144, ""peer_z"": 0.6574867789084319, ""temporal_pct"": 95.0813839722494, ""p_norm"": 0.9991242648149019, ""r_norm"": 0.6078597248933879, ""t_norm"": 0.950813839722494}, {""feature"": ""extraversion"", ""value"": -0.1092505157348753, ""personal_z"": 5.0, ""peer_z"": 0.22050363889233485, ""temporal_pct"": 50.10450947256071, ""p_norm"": 0.9655548043337889, ""r_norm"": 0.536684568345982, ""t_norm"": 0.5010450947256071}, {""feature"": ""neuroticism"", ""value"": -0.1231144511570862, ""personal_z"": 3.0, ""peer_z"": 0.01436074171011881, ""temporal_pct"": 50.257938272703015, ""p_norm"": 0.8807970779778823, ""r_norm"": 0.5023934386701953, ""t_norm"": 0.5025793827270302}]"
BHW0458,2011-04-05T00:00:00,0.7078440362850463,HIGH,external_recipient_ratio;extraversion;neuroticism,0.8405381389598241,0.5957261125472244,0.6678522074332678,0.7534322426276907,"[{""feature"": ""external_recipient_ratio"", ""value"": 1.0, ""personal_z"": 1.0981267472114395, ""peer_z"": 1.632759345001422, ""temporal_pct"": 100.0, ""p_norm"": 0.675262534567801, ""r_norm"": 0.7481003306254957, ""t_norm"": 1.0}, {""feature"": ""extraversion"", ""value"": -0.1092505157348753, ""personal_z"": 5.0, ""peer_z"": 0.22050363889233485, ""temporal_pct"": 50.09382500545494, ""p_norm"": 0.9655548043337889, ""r_norm"": 0.536684568345982, ""t_norm"": 0.5009382500545494}, {""feature"": ""neuroticism"", ""value"": -0.1231144511570862, ""personal_z"": 3.0, ""peer_z"": 0.01436074171011881, ""temporal_pct"": 50.26183722452542, ""p_norm"": 0.8807970779778823, ""r_norm"": 0.5023934386701953, ""t_norm"": 0.5026183722452542}]"
BHW0458,2011-05-13T00:00:00,0.7440520308879807,HIGH,external_recipient_ratio;avg_email_size_kb;extraversion;neuroticism,0.8322035600919109,0.6836976721525643,0.749772980090354,0.7827125011068407,"[{""feature"": ""external_recipient_ratio"", ""value"": 1.0, ""personal_z"": 1.0981267472114395, ""peer_z"": 1.632759345001422, ""temporal_pct"": 100.0, ""p_norm"": 0.675262534567801, ""r_norm"": 0.7481003306254957, ""t_norm"": 1.0}, {""feature"": ""avg_email_size_kb"", ""value"": 52.5498046875, ""personal_z"": 2.147875429010739, ""peer_z"": 4.34291197216554, ""temporal_pct"": 99.58455356534768, ""p_norm"": 0.8071998234881714, ""r_norm"": 0.947612350968584, ""t_norm"": 0.9958455356534768}, {""feature"": ""extraversion"", ""value"": -0.1092505157348753, ""personal_z"": 5.0, ""peer_z"": 0.22050363889233485, ""temporal_pct"": 50.08513246611728, ""p_norm"": 0.9655548043337889, ""r_norm"": 0.536684568345982, ""t_norm"": 0.5008513246611728}, {""feature"": ""neuroticism"", ""value"": -0.1231144511570862, ""personal_z"": 3.0, ""peer_z"": 0.01436074171011881, ""temporal_pct"": 50.23950600467661, ""p_norm"": 0.8807970779778823, ""r_norm"": 0.5023934386701953, ""t_norm"": 0.5023950600467662}]"
BJH0811,2010-03-18T00:00:00,0.7662824042045365,HIGH,unique_recipients_count;external_recipient_ratio;after_hours_email_count;neuroticism,0.7735581140448853,0.7837691447257854,0.9426031753090811,0.8014676309047396,"[{""feature"": ""unique_recipients_count"", ""value"": ""20"", ""personal_z"": 1.7393086835444471, ""peer_z"": 0.6916725337543254, ""temporal_pct"": 78.97358356310593, ""p_norm"": 0.7612489608880512, ""r_norm"": 0.6132786571146401, ""t_norm"": 0.7897358356310593}, {""feature"": ""external_recipient_ratio"", ""value"": 1.0, ""personal_z"": 1.798387204130876, ""peer_z"": 1.7235154266707797, ""temporal_pct"": 100.0, ""p_norm"": 0.7683334566654426, ""r_norm"": 0.7593300949334806, ""t_norm"": 1.0}, {""feature"": ""after_hours_email_count"", ""value"": ""7"", ""personal_z"": 1.8402047672318262, ""peer_z"": 6.1480341277899, ""temporal_pct"": 99.27510450947256, ""p_norm"": 0.7732585659520923, ""r_norm"": 0.9836764698611794, ""t_norm"": 0.9927510450947256}, {""feature"": ""neuroticism"", ""value"": 2.104285158592828, ""personal_z"": 2.0, ""peer_z"": 1.8879552501542243, ""temporal_pct"": 98.79258205105398, ""p_norm"": 0.791391472673955, ""r_norm"": 0.7787913569938415, ""t_norm"": 0.9879258205105398}]"
BJH0811,2010-08-04T00:00:00,0.7626736178227589,HIGH,unique_recipients_count;external_recipient_ratio;after_hours_email_count;neuroticism,0.777724328629052,0.775047511769918,0.9104039941570192,0.7969570742434636,"[{""feature"": ""unique_recipients_count"", ""value"": ""20"", ""personal_z"": 1.7393086835444471, ""peer_z"": 0.6916725337543254, ""temporal_pct"": 79.07864041685744, ""p_norm"": 0.7612489608880512, ""r_norm"": 0.6132786571146401, ""t_norm"": 0.7907864041685744}, {""feature"": ""external_recipient_ratio"", ""value"": 0.8888888888888888, ""personal_z"": 1.359082418452496, ""peer_z"": 1.3651293067109946, ""temporal_pct"": 86.42597074149171, ""p_norm"": 0.7121922047290395, ""r_norm"": 0.7130178025301184, ""t_norm"": 0.8642597074149171}, {""feature"": ""after_hours_email_count"", ""value"": ""9"", ""personal_z"": 2.5560949011175245, ""peer_z"": 7.971098349919551, ""temporal_pct"": 99.85828591361981, ""p_norm"": 0.8460646762251622, ""r_norm"": 0.9951022304410724, ""t_norm"": 0.998582859136198}, {""feature"": ""neuroticism"", ""value"": 2.104285158592828, ""personal_z"": 2.0, ""peer_z"": 1.8879552501542243, ""temporal_pct"": 98.79870059083873, ""p_norm"": 0.791391472673955, ""r_norm"": 0.7787913569938415, ""t_norm"": 0.9879870059083874}]"
BJH0811,2010-10-20T00:00:00,0.7704375594323525,HIGH,external_recipient_ratio;avg_email_size_kb;neuroticism,0.8494106327675728,0.8340947673557024,0.9946221321065982,0.8673633913154589,"[{""feature"": ""external_recipient_ratio"", ""value"": 1.0, ""personal_z"": 1.798387204130876, ""peer_z"": 1.7235154266707797, ""temporal_pct"": 100.0, ""p_norm"": 0.7683334566654426, ""r_norm"": 0.7593300949334806, ""t_norm"": 1.0}, {""feature"": ""avg_email_size_kb"", ""value"": 53.1689453125, ""personal_z"": 6.681682256634251, ""peer_z"": 4.938412726602724, ""temporal_pct"": 99.5879390411407, ""p_norm"": 0.9885069689633208, ""r_norm"": 0.9641628501397851, ""t_norm"": 0.995879390411407}, {""feature"": ""neuroticism"", ""value"": 2.104285158592828, ""personal_z"": 2.0, ""peer_z"": 1.8879552501542243, ""temporal_pct"": 98.79870059083873, ""p_norm"": 0.791391472673955, ""r_norm"": 0.7787913569938415, ""t_norm"": 0.9879870059083874}]"
BSS0463,2010-02-22T00:00:00,0.7464399774526457,HIGH,external_recipient_ratio;after_hours_email_count;avg_email_size_kb,0.7847180942804801,0.7272385961581472,0.9753476756707219,0.7989426569584331,"[{""feature"": ""external_recipient_ratio"", ""value"": 1.0, ""personal_z"": 1.1576727454540037, ""peer_z"": 1.632759345001422, ""temporal_pct"": 100.0, ""p_norm"": 0.6839062133100814, ""r_norm"": 0.7481003306254957, ""t_norm"": 1.0}, {""feature"": ""after_hours_email_count"", ""value"": ""1"", ""personal_z"": 6.663332499583073, ""peer_z"": 0.6574867789084319, ""temporal_pct"": 95.0580795930992, ""p_norm"": 0.988367154837675, ""r_norm"": 0.6078597248933879, ""t_norm"": 0.950580795930992}, {""feature"": ""avg_email_size_kb"", ""value"": 41.7763671875, ""personal_z"": 1.14364385390452, ""peer_z"": 2.333761287933202, ""temporal_pct"": 97.54622310811739, ""p_norm"": 0.6818809146936838, ""r_norm"": 0.8257557329555579, ""t_norm"": 0.9754622310811739}]"
BTN0061,2011-02-11T00:00:00,0.7509269732831483,HIGH,external_recipient_ratio;after_hours_email_count;avg_email_size_kb,0.8348131068043587,0.7926948446041275,0.961308240065987,0.8432578112435452,"[{""feature"": ""external_recipient_ratio"", ""value"": 1.0, ""personal_z"": 2.6720835440228017, ""peer_z"": 1.5698056883592146, ""temporal_pct"": 100.0, ""p_norm"": 0.8558682981640323, ""r_norm"": 0.7401093780147288, ""t_norm"": 1.0}, {""feature"": ""after_hours_email_count"", ""value"": ""9"", ""personal_z"": 3.9088243946912486, ""peer_z"": 9.136621037287176, ""temporal_pct"": 99.86151785511589, ""p_norm"": 0.9312392366652327, ""r_norm"": 0.9977421474056856, ""t_norm"": 0.9986151785511589}, {""feature"": ""avg_email_size_kb"", ""value"": 34.25531684027778, ""personal_z"": 1.3968969784951182, ""peer_z"": 0.8645634140154458, ""temporal_pct"": 88.53095416468024, ""p_norm"": 0.7173317855838112, ""r_norm"": 0.6402330083919683, ""t_norm"": 0.8853095416468024}]"
BVC0790,2011-02-08T00:00:00,0.7496669922211752,HIGH,external_recipient_ratio;after_hours_email_count;neuroticism,0.7917152580079968,0.8118002443207142,0.9416030256745945,0.8192196697361658,"[{""feature"": ""external_recipient_ratio"", ""value"": 0.9, ""personal_z"": 1.4759231403830153, ""peer_z"": 1.3000757362018551, ""temporal_pct"": 86.56120445123283, ""p_norm"": 0.7278910336435368, ""r_norm"": 0.7040621479202211, ""t_norm"": 0.8656120445123282}, {""feature"": ""after_hours_email_count"", ""value"": ""9"", ""personal_z"": 6.437027063225423, ""peer_z"": 7.677135279529118, ""temporal_pct"": 99.8690813877373, ""p_norm"": 0.9864983716146364, ""r_norm"": 0.9940481892602405, ""t_norm"": 0.9986908138773729}, {""feature"": ""neuroticism"", ""value"": 1.6993034113655705, ""personal_z"": 1.0, ""peer_z"": 1.5478988745640925, ""temporal_pct"": 96.05062186340825, ""p_norm"": 0.6607563687658172, ""r_norm"": 0.737290395781681, ""t_norm"": 0.9605062186340825}]"
CAN0842,2010-02-02T00:00:00,0.7215143059905197,HIGH,external_recipient_ratio;after_hours_email_count;neuroticism,0.8079725511962029,0.6194511647296931,0.8181467743108589,0.7623683380467738,"[{""feature"": ""external_recipient_ratio"", ""value"": 1.0, ""personal_z"": 0.8464147390303179, ""peer_z"": 1.632759345001422, ""temporal_pct"": 100.0, ""p_norm"": 0.6374414595917508, ""r_norm"": 0.7481003306254957, ""t_norm"": 1.0}, {""feature"": ""after_hours_email_count"", ""value"": ""1"", ""personal_z"": 2.283903723061946, ""peer_z"": 0.6574867789084319, ""temporal_pct"": 95.18219506873227, ""p_norm"": 0.8209213896630693, ""r_norm"": 0.6078597248933879, ""t_norm"": 0.9518219506873227}, {""feature"": ""neuroticism"", ""value"": -0.1231144511570862, ""personal_z"": 5.0, ""peer_z"": 0.01436074171011881, ""temporal_pct"": 50.26183722452542, ""p_norm"": 0.9655548043337889, ""r_norm"": 0.5023934386701953, ""t_norm"": 0.5026183722452542}]"
CAN0842,2010-03-17T00:00:00,0.7844524314612921,HIGH,external_recipient_ratio;after_hours_email_count;avg_email_size_kb;neuroticism,0.8496985965906526,0.7143309948494444,0.8635674886083676,0.8179370299580079,"[{""feature"": ""external_recipient_ratio"", ""value"": 1.0, ""personal_z"": 0.8464147390303179, ""peer_z"": 1.632759345001422, ""temporal_pct"": 100.0, ""p_norm"": 0.6374414595917508, ""r_norm"": 0.7481003306254957, ""t_norm"": 1.0}, {""feature"": ""after_hours_email_count"", ""value"": ""1"", ""personal_z"": 2.283903723061946, ""peer_z"": 0.6574867789084319, ""temporal_pct"": 95.20570344692263, ""p_norm"": 0.8209213896630693, ""r_norm"": 0.6078597248933879, ""t_norm"": 0.9520570344692263}, {""feature"": ""avg_email_size_kb"", ""value"": 84.5810546875, ""personal_z"": 5.487774955814254, ""peer_z"": 10.316456428548852, ""temporal_pct"": 99.99563956657292, ""p_norm"": 0.9748767327740014, ""r_norm"": 0.9989704852086986, ""t_norm"": 0.9999563956657291}, {""feature"": ""neuroticism"", ""value"": -0.1231144511570862, ""personal_z"": 5.0, ""peer_z"": 0.01436074171011881, ""temporal_pct"": 50.22565242985153, ""p_norm"": 0.9655548043337889, ""r_norm"": 0.5023934386701953, ""t_norm"": 0.5022565242985153}]"
CAN0842,2010-04-13T00:00:00,0.7348309319725221,HIGH,external_recipient_ratio;after_hours_email_count;avg_email_size_kb;neuroticism,0.7709584104377494,0.6602881506839074,0.855144010473489,0.7559186855046498,"[{""feature"": ""external_recipient_ratio"", ""value"": 1.0, ""personal_z"": 0.8464147390303179, ""peer_z"": 1.632759345001422, ""temporal_pct"": 100.0, ""p_norm"": 0.6374414595917508, ""r_norm"": 0.7481003306254957, ""t_norm"": 1.0}, {""feature"": ""after_hours_email_count"", ""value"": ""1"", ""personal_z"": 2.283903723061946, ""peer_z"": 0.6574867789084319, ""temporal_pct"": 95.18219506873227, ""p_norm"": 0.8209213896630693, ""r_norm"": 0.6078597248933879, ""t_norm"": 0.9518219506873227}, {""feature"": ""avg_email_size_kb"", ""value"": 39.57421875, ""personal_z"": 0.9943797832914683, ""peer_z"": 1.9230801065568492, ""temporal_pct"": 96.61357189613791, ""p_norm"": 0.6599159881623887, ""r_norm"": 0.7827991085465508, ""t_norm"": 0.9661357189613792}, {""feature"": ""neuroticism"", ""value"": -0.1231144511570862, ""personal_z"": 5.0, ""peer_z"": 0.01436074171011881, ""temporal_pct"": 50.26183722452542, ""p_norm"": 0.9655548043337889, ""r_norm"": 0.5023934386701953, ""t_norm"": 0.5026183722452542}]"
CAN0842,2010-06-04T00:00:00,0.7349880669518423,HIGH,external_recipient_ratio;after_hours_email_count;avg_email_size_kb;neuroticism,0.771206221756833,0.6606382671728558,0.854991032713569,0.756131954754349,"[{""feature"": ""external_recipient_ratio"", ""value"": 1.0, ""personal_z"": 0.8464147390303179, ""peer_z"": 1.632759345001422, ""temporal_pct"": 100.0, ""p_norm"": 0.6374414595917508, ""r_norm"": 0.7481003306254957, ""t_norm"": 1.0}, {""feature"": ""after_hours_email_count"", ""value"": ""1"", ""personal_z"": 2.283903723061946, ""peer_z"": 0.6574867789084319, ""temporal_pct"": 95.06458716429431, ""p_norm"": 0.8209213896630693, ""r_norm"": 0.6078597248933879, ""t_norm"": 0.9506458716429431}, {""feature"": ""avg_email_size_kb"", ""value"": 39.640625, ""personal_z"": 1.0010096544423688, ""peer_z"": 1.9354642840883758, ""temporal_pct"": 96.69231991645667, ""p_norm"": 0.6609072334387229, ""r_norm"": 0.7841995745023442, ""t_norm"": 0.9669231991645667}, {""feature"": ""neuroticism"", ""value"": -0.1231144511570862, ""personal_z"": 5.0, ""peer_z"": 0.01436074171011881, ""temporal_pct"": 50.23950600467661, ""p_norm"": 0.9655548043337889, ""r_norm"": 0.5023934386701953, ""t_norm"": 0.5023950600467662}]"
CAN0842,2010-12-10T00:00:00,0.7270149610646526,HIGH,after_hours_email_count;avg_email_size_kb;neuroticism,0.8603552984960007,0.6797358241733852,0.8156598333673863,0.8084961101460546,"[{""feature"": ""after_hours_email_count"", ""value"": ""1"", ""personal_z"": 2.283903723061946, ""peer_z"": 0.6574867789084319, ""temporal_pct"": 95.06458716429431, ""p_norm"": 0.8209213896630693, ""r_norm"": 0.6078597248933879, ""t_norm"": 0.9506458716429431}, {""feature"": ""avg_email_size_kb"", ""value"": 49.939453125, ""personal_z"": 2.0292246714629014, ""peer_z"": 3.856104523021864, ""temporal_pct"": 99.39385684124498, ""p_norm"": 0.7945897014911439, ""r_norm"": 0.9289543089565723, ""t_norm"": 0.9939385684124499}, {""feature"": ""neuroticism"", ""value"": -0.1231144511570862, ""personal_z"": 5.0, ""peer_z"": 0.01436074171011881, ""temporal_pct"": 50.23950600467661, ""p_norm"": 0.9655548043337889, ""r_norm"": 0.5023934386701953, ""t_norm"": 0.5023950600467662}]"
CAN0842,2011-01-26T00:00:00,0.7610896737009969,HIGH,external_recipient_ratio;after_hours_email_count;avg_email_size_kb;neuroticism,0.8077314169047646,0.6990821811622405,0.8621612488281335,0.7887335827576388,"[{""feature"": ""external_recipient_ratio"", ""value"": 1.0, ""personal_z"": 0.8464147390303179, ""peer_z"": 1.632759345001422, ""temporal_pct"": 100.0, ""p_norm"": 0.6374414595917508, ""r_norm"": 0.7481003306254957, ""t_norm"": 1.0}, {""feature"": ""after_hours_email_count"", ""value"": ""1"", ""personal_z"": 2.283903723061946, ""peer_z"": 0.6574867789084319, ""temporal_pct"": 95.20570344692263, ""p_norm"": 0.8209213896630693, ""r_norm"": 0.6078597248933879, ""t_norm"": 0.9520570344692263}, {""feature"": ""avg_email_size_kb"", ""value"": 51.109375, ""personal_z"": 2.146027401444942, ""peer_z"": 4.074284591886108, ""temporal_pct"": 99.43314365447925, ""p_norm"": 0.8070080140304494, ""r_norm"": 0.9379752304598828, ""t_norm"": 0.9943314365447925}, {""feature"": ""neuroticism"", ""value"": -0.1231144511570862, ""personal_z"": 5.0, ""peer_z"": 0.01436074171011881, ""temporal_pct"": 50.22565242985153, ""p_norm"": 0.9655548043337889, ""r_norm"": 0.5023934386701953, ""t_norm"": 0.5022565242985153}]"
CAN0842,2011-03-18T00:00:00,0.7322554292165387,HIGH,external_recipient_ratio;avg_email_size_kb;neuroticism,0.7921939242389259,0.7208455222284124,0.8313847457755378,0.7802354469667893,"[{""feature"": ""external_recipient_ratio"", ""value"": 1.0, ""personal_z"": 0.8464147390303179, ""peer_z"": 1.632759345001422, ""temporal_pct"": 100.0, ""p_norm"": 0.6374414595917508, ""r_norm"": 0.7481003306254957, ""t_norm"": 1.0}, {""feature"": ""avg_email_size_kb"", ""value"": 48.07421875, ""personal_z"": 1.8430032906067269, ""peer_z"": 3.5082548305922256, ""temporal_pct"": 99.17591772798474, ""p_norm"": 0.7735855087912378, ""r_norm"": 0.9120427973895462, ""t_norm"": 0.9917591772798474}, {""feature"": ""neuroticism"", ""value"": -0.1231144511570862, ""personal_z"": 5.0, ""peer_z"": 0.01436074171011881, ""temporal_pct"": 50.23950600467661, ""p_norm"": 0.9655548043337889, ""r_norm"": 0.5023934386701953, ""t_norm"": 0.5023950600467662}]"
CCC0393,2010-06-22T00:00:00,0.7425972744549447,HIGH,unique_recipients_count;external_recipient_ratio;after_hours_email_count,0.8102098813463949,0.7854284073031,0.9285838970106916,0.8217706151852157,"[{""feature"": ""unique_recipients_count"", ""value"": ""20"", ""personal_z"": 2.0774859367795786, ""peer_z"": 0.6916725337543254, ""temporal_pct"": 79.25812786384463, ""p_norm"": 0.7997913205546215, ""r_norm"": 0.6132786571146401, ""t_norm"": 0.7925812786384463}, {""feature"": ""external_recipient_ratio"", ""value"": 1.0, ""personal_z"": 2.0403545882436958, ""peer_z"": 1.7235154266707797, ""temporal_pct"": 100.0, ""p_norm"": 0.7957981149499382, ""r_norm"": 0.7593300949334806, ""t_norm"": 1.0}, {""feature"": ""after_hours_email_count"", ""value"": ""7"", ""personal_z"": 2.432667182264994, ""peer_z"": 6.1480341277899, ""temporal_pct"": 99.31704123936285, ""p_norm"": 0.8350402085346248, ""r_norm"": 0.9836764698611794, ""t_norm"": 0.9931704123936285}]"
CCC0393,2010-10-15T00:00:00,0.780686560030423,HIGH,unique_recipients_count;external_recipient_ratio;after_hours_email_count;avg_email_size_kb,0.8065701618958274,0.7535762312637724,0.8893959000204318,0.8057455399565042,"[{""feature"": ""unique_recipients_count"", ""value"": ""21"", ""personal_z"": 2.4559426772006647, ""peer_z"": 0.8077789279181641, ""temporal_pct"": 81.72716747258735, ""p_norm"": 0.837166547582283, ""r_norm"": 0.6314678985745367, ""t_norm"": 0.8172716747258736}, {""feature"": ""external_recipient_ratio"", ""value"": 0.7777777777777778, ""personal_z"": 1.203823255196349, ""peer_z"": 1.0067431867512098, ""temporal_pct"": 80.7804944493632, ""p_norm"": 0.6905194378627783, ""r_norm"": 0.661763329460725, ""t_norm"": 0.807804944493632}, {""feature"": ""after_hours_email_count"", ""value"": ""9"", ""personal_z"": 3.285916119328089, ""peer_z"": 7.971098349919551, ""temporal_pct"": 99.86151785511589, ""p_norm"": 0.899403178464238, ""r_norm"": 0.9951022304410724, ""t_norm"": 0.9986151785511589}, {""feature"": ""avg_email_size_kb"", ""value"": 36.34157986111112, ""personal_z"": 2.0718731584706807, ""peer_z"": 1.4614177114188065, ""temporal_pct"": 93.38918023110627, ""p_norm"": 0.7991914836740106, ""r_norm"": 0.7259714665787553, ""t_norm"": 0.9338918023110626}]"
CCH0182,2010-11-12T00:00:00,0.7381406306854793,HIGH,external_recipient_ratio;after_hours_email_count;neuroticism,0.8595695462499462,0.6536338296320258,0.822742854548344,0.8025616133402258,"[{""feature"": ""external_recipient_ratio"", ""value"": 1.0, ""personal_z"": 1.606450562133956, ""peer_z"": 1.7235154266707797, ""temporal_pct"": 100.0, ""p_norm"": 0.744780776862212, ""r_norm"": 0.7593300949334806, ""t_norm"": 1.0}, {""feature"": ""after_hours_email_count"", ""value"": ""2"", ""personal_z"": 4.518586562308262, ""peer_z"": 1.590373572465778, ""temporal_pct"": 96.58335035982655, ""p_norm"": 0.9531307839097444, ""r_norm"": 0.7427381358816946, ""t_norm"": 0.9658335035982656}, {""feature"": ""neuroticism"", ""value"": -0.1231144511570862, ""personal_z"": 3.0, ""peer_z"": -0.2475608550365573, ""temporal_pct"": 50.23950600467661, ""p_norm"": 0.8807970779778823, ""r_norm"": 0.4588332580809022, ""t_norm"": 0.5023950600467662}]"
